rssi,timestamp,I_0,Q_0,I_1,Q_1,I_2,Q_2,I_3,Q_3,I_4,Q_4,I_5,Q_5,I_6,Q_6,I_7,Q_7,I_8,Q_8,I_9,Q_9,I_10,Q_10,I_11,Q_11,I_12,Q_12,I_13,Q_13,I_14,Q_14,I_15,Q_15,I_16,Q_16,I_17,Q_17,I_18,Q_18,I_19,Q_19,I_20,Q_20,I_21,Q_21,I_22,Q_22,I_23,Q_23,I_24,Q_24,I_25,Q_25,I_26,Q_26,I_27,Q_27,I_28,Q_28,I_29,Q_29,I_30,Q_30,I_31,Q_31,I_32,Q_32,I_33,Q_33,I_34,Q_34,I_35,Q_35,I_36,Q_36,I_37,Q_37,I_38,Q_38,I_39,Q_39,I_40,Q_40,I_41,Q_41,I_42,Q_42,I_43,Q_43,I_44,Q_44,I_45,Q_45,I_46,Q_46,I_47,Q_47,I_48,Q_48,I_49,Q_49,I_50,Q_50,I_51,Q_51,I_52,Q_52,I_53,Q_53,I_54,Q_54,I_55,Q_55,I_56,Q_56,I_57,Q_57,I_58,Q_58,I_59,Q_59,I_60,Q_60,I_61,Q_61,I_62,Q_62,I_63,Q_63
-25,1992854165,28,-64,1,0,-25,-29,-23,-26,-22,-22,-22,-18,-23,-15,-25,-13,-27,-12,-29,-11,-30,-12,-31,-13,-30,-14,-30,-15,-28,-16,-26,-17,-24,-16,-21,-15,-19,-14,-17,-12,-16,-10,-16,-9,-16,-7,-16,-6,-17,-6,-17,-7,-17,-8,-5,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3,-9,-9,-10,-9,-11,-10,-13,-11,-14,-12,-15,-14,-16,-17,-16,-19,-16,-22,-15,-23,-14,-24,-12,-24,-11,-23,-11,-22,-12,-21,-13,-19,-16,-18,-19,-17,-22,-18,-25,-19,-28,-20,-31,-23,-32,-25,-33,-28,-32,-31,-32,-32
-25,1992955592,28,-64,1,0,33,1,30,-1,28,-3,26,-5,26,-7,26,-9,26,-10,27,-11,28,-12,28,-12,28,-11,28,-10,28,-8,27,-6,25,-5,23,-5,21,-4,19,-4,17,-5,16,-5,15,-6,15,-7,15,-7,15,-6,16,-5,4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,11,-2,12,-2,13,-3,15,-3,17,-3,19,-2,21,0,23,1,24,3,24,4,24,5,23,6,22,5,21,5,21,3,21,1,22,-1,24,-3,26,-4,29,-5,32,-5,35,-5,37,-5,39,-3,40,-2,41,-1
-25,1993058992,28,-64,1,0,-26,-17,-27,-17,-26,-18,-25,-19,-24,-19,-22,-19,-21,-18,-19,-17,-18,-15,-17,-13,-17,-12,-17,-10,-17,-9,-18,-8,-19,-7,-19,-7,-19,-8,-19,-9,-18,-9,-17,-10,-16,-11,-14,-11,-12,-11,-11,-10,-10,-10,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3,-9,-10,-9,-11,-8,-12,-7,-13,-7,-13,-7,-13,-7,-12,-8,-12,-9,-12,-10,-12,-12,-13,-13,-14,-14,-15,-15,-17,-16,-19,-16,-20,-16,-21,-15,-22,-14,-22,-14,-22,-14,-21,-14,-20,-15,-19,-16,-18,-18,-17,-20,-16
-54,1993123427,116,66,39,0,2,28,3,27,3,26,3,25,3,24,4,23,4,22,5,22,5,21,5,21,5,20,5,19,5,19,5,19,4,19,3,18,3,18,3,17,2,16,2,16,1,15,1,14,0,13,0,13,-1,12,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,14,4,15,3,15,3,16,3,17,3,18,2,19,2,19,2,20,1,21,0,22,0,22,0,22,0,22,1,22,1,23,1,23,1,24,2,24,2,24,2,25,2,26,3,27,3,28,3,28,3,28
-55,1993126964,124,-63,23,0,-23,-19,-23,-19,-23,-18,-23,-17,-22,-16,-21,-15,-21,-15,-21,-14,-21,-13,-20,-13,-20,-12,-19,-12,-19,-12,-19,-12,-18,-12,-18,-11,-17,-11,-16,-11,-15,-11,-14,-11,-13,-10,-12,-10,-12,-10,-11,-10,-10,-10,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-2,-15,-9,-15,-10,-14,-10,-14,-11,-15,-12,-16,-13,-16,-14,-16,-14,-16,-15,-16,-16,-17,-17,-17,-17,-17,-17,-17,-17,-17,-18,-18,-18,-19,-18,-19,-18,-20,-18,-20,-18,-21,-18,-22,-18,-22,-18,-23,-19,-24,-19,-24,-20
-25,1993160183,28,-64,1,0,-6,-28,-6,-29,-5,-29,-4,-28,-3,-27,-2,-26,-2,-23,-2,-21,-2,-19,-3,-18,-5,-17,-6,-16,-7,-16,-8,-16,-9,-16,-9,-17,-8,-17,-7,-18,-6,-17,-5,-17,-4,-16,-3,-15,-2,-14,-2,-12,-1,-12,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,2,-12,3,-13,4,-13,4,-12,4,-12,4,-11,3,-11,2,-12,1,-13,1,-14,0,-16,0,-18,1,-20,2,-21,3,-22,4,-23,5,-23,6,-23,6,-22,5,-22,5,-21,3,-20,1,-20,-1,-21,-3,-22,-4,-23
-25,1993263219,28,-64,1,0,-34,9,-30,9,-27,10,-24,12,-22,15,-21,17,-21,19,-22,21,-23,22,-24,21,-25,21,-25,19,-26,17,-25,15,-23,13,-21,12,-19,10,-17,10,-15,10,-14,10,-13,11,-12,12,-12,12,-13,12,-14,11,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-12,3,-12,4,-13,5,-15,6,-17,7,-20,7,-22,6,-25,5,-26,3,-27,2,-27,0,-26,-1,-25,-1,-24,-1,-22,1,-22,3,-22,6,-23,9,-25,12,-27,14,-30,16,-33,17,-36,17,-39,16,-41,14,-42,13
-25,1993364864,28,-64,1,0,-28,-7,-26,-5,-25,-3,-24,0,-24,2,-24,3,-25,5,-26,5,-27,5,-27,5,-27,4,-27,3,-26,1,-25,1,-23,0,-21,0,-19,0,-18,0,-16,1,-16,2,-15,2,-15,3,-15,3,-16,2,-16,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-1,-11,-2,-12,-2,-13,-2,-15,-2,-16,-3,-18,-4,-19,-5,-20,-7,-20,-9,-20,-10,-20,-11,-19,-11,-18,-10,-17,-9,-17,-8,-18,-6,-20,-4,-22,-3,-24,-2,-27,-2,-29,-2,-31,-3,-33,-4,-35,-5,-35,-7,-35,-8
-25,1993468287,28,-64,1,0,26,-4,23,-5,21,-7,20,-10,19,-12,19,-14,20,-16,21,-17,22,-17,23,-16,23,-15,23,-13,22,-12,21,-10,20,-9,17,-8,15,-8,14,-8,12,-9,12,-10,11,-11,11,-11,12,-11,13,-10,13,-9,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,9,-2,10,-2,11,-3,13,-3,15,-3,17,-2,18,-1,20,1,20,2,20,4,20,5,19,5,18,4,17,3,17,1,17,-1,18,-3,19,-5,21,-7,24,-8,27,-9,30,-8,32,-7,33,-6,34,-5,34,-4
-25,1993673723,28,-64,1,0,-7,36,-5,30,-2,26,2,22,7,20,11,19,15,19,19,20,21,21,21,24,21,26,20,27,18,28,15,27,12,25,10,23,8,20,7,16,8,13,9,10,10,8,11,7,13,6,14,7,15,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,-6,7,-6,9,-5,11,-5,13,-6,16,-7,19,-9,21,-12,23,-14,23,-17,23,-19,22,-19,20,-19,19,-17,17,-14,16,-11,16,-7,17,-3,20,0,23,3,28,4,32,5,37,4,41,1,45,-1,47,-3,47
-25,1993775639,28,-64,1,0,22,-12,19,-12,16,-14,13,-16,11,-18,10,-21,11,-22,11,-24,13,-24,14,-24,15,-23,15,-22,16,-19,15,-17,14,-15,12,-13,10,-12,8,-12,6,-12,4,-12,3,-13,3,-14,4,-15,5,-15,6,-14,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,9,-5,10,-5,11,-6,13,-7,14,-7,16,-6,18,-6,20,-4,20,-3,21,-2,20,-1,19,-1,18,-1,17,-2,16,-4,15,-7,16,-9,17,-12,18,-15,20,-17,23,-18,25,-19,28,-18,29,-17,30,-16,31,-15
-24,1993879368,28,-64,1,0,-31,-24,-31,-24,-31,-25,-30,-25,-29,-26,-28,-25,-26,-24,-24,-22,-23,-21,-22,-20,-21,-18,-21,-16,-21,-15,-22,-14,-22,-13,-22,-13,-22,-13,-21,-13,-20,-14,-19,-14,-17,-14,-16,-14,-14,-14,-13,-14,-12,-14,-3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-3,-13,-12,-13,-13,-12,-14,-11,-15,-11,-16,-11,-16,-11,-16,-12,-16,-12,-16,-13,-17,-15,-17,-17,-18,-18,-19,-19,-21,-20,-23,-21,-24,-21,-26,-21,-27,-21,-28,-20,-28,-20,-28,-20,-27,-21,-27,-22,-26,-24,-25,-26,-24
-25,1993981656,28,-64,1,0,33,-5,33,-3,32,-2,30,-1,27,0,24,0,22,-1,19,-3,17,-5,16,-7,15,-9,15,-11,16,-12,17,-13,18,-13,19,-12,19,-10,19,-9,18,-7,17,-6,15,-5,13,-4,12,-4,10,-4,10,-4,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,11,6,11,6,10,6,9,6,9,5,10,4,11,3,12,2,15,1,17,1,20,2,22,3,23,5,23,7,23,8,23,9,22,10,21,10,20,9,19,7,18,5,19,2,20,-1,22,-4,25,-6,28,-7
-55,1994065716,112,1,23,0,26,12,19,9,11,5,3,1,-5,-2,-11,-5,-17,-6,-22,-8,-27,-9,-30,-10,-31,-9,-31,-9,-30,-8,-28,-8,-25,-7,-21,-6,-16,-5,-10,-4,-5,-2,0,-1,4,1,8,3,10,4,12,5,14,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-4,0,-7,-2,-12,-6,-16,-9,-20,-12,-23,-15,-25,-17,-27,-19,-28,-20,-28,-21,-27,-22,-25,-20,-20,-17,-15,-13,-10,-9,-5,-5,1,-1,8,4,14,8,21,11,26,15,31,17,35,19,38,20,40,20,41,20
-55,1994067061,112,1,23,0,-15,-26,-10,-18,-5,-11,-1,-4,4,3,8,9,12,13,17,16,20,19,22,20,23,20,24,20,23,20,23,18,20,15,17,12,13,9,8,6,3,4,-2,1,-5,-3,-8,-5,-10,-6,-11,-8,-12,-10,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,6,2,12,2,18,2,22,2,26,2,29,3,32,2,34,1,35,1,34,1,30,1,25,0,20,0,13,-1,5,-3,-3,-5,-10,-8,-17,-10,-23,-13,-30,-15,-34,-17,-37,-20,-40,-22,-42,-22,-42
-54,1994072155,112,1,23,0,26,13,20,9,12,6,2,4,-6,3,-13,2,-19,2,-24,3,-29,4,-31,6,-31,7,-31,8,-31,8,-29,8,-27,8,-22,7,-17,4,-12,1,-7,-1,-2,-2,1,-5,4,-7,8,-8,10,-8,11,-9,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-5,-4,-5,-8,-5,-13,-5,-18,-6,-23,-7,-26,-7,-29,-8,-31,-8,-33,-8,-33,-9,-33,-8,-29,-6,-24,-5,-18,-2,-12,1,-6,4,0,9,6,14,11,20,15,25,19,30,21,34,22,37,23,38,23,38,22
-25,1994082984,28,-64,1,0,-34,1,-31,3,-28,6,-26,9,-25,12,-25,15,-26,16,-27,17,-29,18,-30,17,-30,16,-30,14,-29,13,-28,11,-25,10,-23,9,-20,8,-18,8,-16,8,-15,9,-14,10,-14,11,-14,11,-15,11,-16,10,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-12,0,-13,1,-15,1,-17,1,-19,1,-22,-1,-24,-2,-25,-4,-26,-6,-25,-8,-25,-9,-24,-9,-22,-8,-21,-7,-21,-4,-22,-1,-23,2,-25,4,-28,6,-32,8,-35,8,-39,8,-41,6,-43,4,-44,2,-44,1
-25,1994187170,28,-64,1,0,16,43,15,43,14,41,13,40,13,38,13,37,12,35,12,33,12,31,13,30,13,30,13,29,13,28,13,28,13,27,12,27,11,26,10,25,9,24,8,23,7,22,5,22,4,21,4,20,3,19,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,16,6,16,6,17,5,18,6,18,6,19,7,20,8,21,9,23,9,25,9,27,8,29,8,30,7,32,7,32,7,33,7,33,7,34,8,34,9,35,10,35,11,36,12,37,14,39,15,41,16,41
-24,1994286682,28,-64,1,0,-33,10,-35,9,-35,7,-35,6,-33,4,-30,2,-27,2,-23,2,-19,3,-16,4,-12,6,-10,9,-9,12,-8,15,-8,17,-9,19,-11,19,-12,19,-13,17,-13,16,-13,13,-13,11,-12,9,-10,7,-9,6,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-4,-6,-15,-5,-15,-3,-15,-3,-14,-3,-13,-4,-11,-5,-10,-7,-9,-10,-8,-13,-8,-16,-9,-19,-11,-21,-13,-23,-15,-23,-17,-23,-18,-22,-20,-21,-20,-19,-19,-18,-17,-17,-14,-16,-11,-17,-7,-18,-2,-21,2,-24,6
-24,1994494360,28,-64,1,0,3,36,4,31,7,27,10,25,13,23,16,22,19,22,21,23,22,24,23,25,22,26,20,27,18,27,15,26,13,24,11,22,10,19,9,16,9,14,10,12,11,11,12,10,13,10,14,11,13,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,11,1,12,2,14,2,17,2,19,1,22,-1,24,-3,26,-5,27,-6,27,-8,26,-8,25,-8,24,-6,22,-4,21,-1,21,2,22,6,24,8,27,10,31,12,34,12,38,12,41,11,44,9,46,6,46
-24,1994601128,28,-64,1,0,-24,-26,-23,-22,-22,-17,-23,-13,-25,-10,-27,-7,-29,-5,-31,-5,-33,-5,-34,-6,-34,-8,-33,-9,-31,-10,-29,-11,-26,-11,-23,-10,-20,-9,-18,-7,-17,-5,-16,-2,-16,-1,-16,0,-17,1,-18,1,-18,0,-5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-3,-8,-9,-9,-10,-11,-11,-13,-13,-14,-16,-15,-18,-15,-21,-14,-24,-13,-26,-11,-27,-9,-27,-8,-26,-7,-24,-8,-22,-10,-20,-13,-18,-16,-17,-20,-16,-24,-17,-28,-19,-31,-21,-33,-24,-35,-27,-35,-30,-34,-33,-32,-34
-25,1994697117,28,-64,1,0,-35,10,-32,10,-30,11,-28,11,-27,13,-26,14,-25,15,-25,15,-26,16,-26,15,-26,15,-26,14,-26,13,-25,12,-24,11,-22,10,-21,9,-19,8,-18,8,-17,8,-16,8,-15,8,-15,8,-16,7,-16,6,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1,-12,5,-13,5,-14,6,-15,6,-16,7,-18,7,-20,7,-21,6,-23,6,-24,5,-25,4,-25,3,-25,3,-24,3,-24,4,-24,5,-25,7,-25,8,-26,10,-28,12,-30,13,-32,13,-34,14,-36,13,-38,13,-39,12
-26,1994901109,28,-64,1,0,29,-1,25,-1,21,-3,18,-5,16,-8,14,-11,14,-15,14,-17,15,-20,16,-21,17,-21,19,-20,20,-18,20,-16,19,-14,18,-12,16,-10,13,-9,10,-8,8,-8,6,-9,5,-10,5,-11,5,-12,5,-13,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,8,1,10,0,12,0,14,0,16,1,18,3,20,5,21,7,21,8,20,10,18,10,17,10,16,9,15,7,14,4,15,1,16,-2,18,-5,21,-7,25,-8,28,-9,31,-9,34,-8,36,-6,36,-5
-25,1995003521,28,-64,1,0,18,29,19,30,20,32,19,33,18,34,16,34,14,33,12,30,10,27,9,24,9,21,10,18,11,15,13,12,15,10,17,10,18,10,19,10,19,11,18,12,17,14,16,14,14,14,11,14,10,13,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,4,-5,16,-7,17,-9,16,-10,16,-11,15,-10,14,-10,13,-8,13,-6,14,-4,15,-2,17,0,20,0,23,0,26,0,29,-1,32,-3,33,-4,34,-5,34,-7,34,-7,33,-7,31,-4,29,-1,27,3,26,6,26
-24,1995105568,28,-64,1,0,21,-19,21,-20,22,-21,23,-21,24,-20,24,-18,24,-17,23,-15,21,-14,19,-13,16,-12,14,-12,12,-12,10,-13,9,-14,8,-15,8,-16,8,-17,9,-17,10,-16,11,-15,11,-14,11,-12,11,-11,11,-9,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,14,-3,15,-2,15,-1,15,1,15,2,15,2,14,2,14,1,14,0,14,-2,15,-4,16,-5,18,-7,21,-7,23,-8,25,-7,26,-7,27,-6,28,-5,28,-4,27,-4,26,-4,24,-4,23,-6,22,-8,21,-10
-24,1995207886,28,-64,1,0,-23,14,-24,15,-24,15,-25,15,-25,14,-25,13,-24,11,-23,10,-22,9,-20,9,-17,8,-15,9,-13,9,-12,10,-11,11,-10,12,-11,13,-11,13,-12,13,-12,12,-13,11,-13,10,-13,9,-12,7,-12,6,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,-14,0,-15,-1,-15,-2,-15,-3,-15,-4,-14,-4,-14,-4,-14,-3,-14,-2,-14,0,-15,1,-17,2,-19,3,-21,3,-23,3,-24,3,-26,2,-26,1,-27,1,-27,0,-26,-1,-25,0,-24,1,-22,2,-22,5,-22,6
-24,1995311415,28,-64,1,0,-17,26,-13,27,-10,28,-8,30,-7,32,-6,34,-7,35,-8,35,-9,35,-11,33,-11,32,-12,30,-12,27,-11,24,-9,22,-7,20,-5,18,-3,17,-1,18,0,18,1,19,1,20,0,20,-2,20,-3,19,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,2,-10,12,-11,12,-14,13,-16,14,-18,13,-20,13,-21,12,-22,11,-22,10,-22,9,-20,9,-19,10,-17,12,-16,14,-16,17,-16,20,-17,23,-18,26,-20,29,-23,31,-25,32,-27,32,-29,31,-30,30,-29,29,-29,28
-24,1995414181,28,-64,1,0,32,-36,33,-32,32,-29,30,-25,27,-23,23,-21,19,-20,15,-20,12,-21,8,-22,6,-24,5,-26,5,-28,6,-29,7,-30,9,-29,11,-28,12,-25,12,-23,12,-20,11,-17,10,-15,8,-13,6,-12,5,-12,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,15,-3,14,-3,13,-3,13,-4,12,-6,13,-7,14,-10,16,-12,18,-14,22,-15,25,-16,28,-15,30,-14,31,-12,31,-10,30,-9,29,-8,27,-8,24,-10,22,-12,20,-15,19,-19,19,-24,20,-28,22,-33,25,-35
-74,1995448634,-4,-64,15,0,-29,13,-31,14,-33,13,-30,12,-26,11,-25,13,-27,14,-27,14,-26,16,-25,15,-22,14,-18,15,-17,17,-19,17,-19,16,-16,13,-15,11,-17,10,-19,11,-16,11,-15,10,-16,8,-16,9,-15,9,-14,7,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-6,0,-8,0,-9,1,-10,2,-11,2,-12,2,-13,3,-13,3,-14,3,-15,4,-16,4,-16,4,-15,5,-15,6,-16,8,-18,9,-20,8,-22,9,-25,9,-25,8,-21,10,-22,13,-29,12,-32,8,-31,6,-31,7
-24,1995516736,28,-64,1,0,-8,53,-10,50,-11,45,-11,41,-9,37,-6,33,-3,29,0,27,4,26,7,26,10,27,12,29,13,31,12,32,11,33,8,33,6,32,3,30,2,27,0,25,0,22,0,19,1,17,2,15,2,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,3,-11,13,-10,12,-9,12,-8,13,-7,15,-6,17,-6,20,-6,23,-8,27,-10,30,-13,32,-16,33,-19,33,-21,32,-21,30,-21,28,-20,26,-17,25,-14,25,-10,27,-6,29,-3,32,0,36,1,42,1,47,1,51
-25,1995619221,28,-64,1,0,24,-24,24,-22,23,-19,21,-17,19,-16,16,-15,14,-15,12,-15,10,-16,8,-18,7,-19,7,-20,7,-21,9,-21,10,-21,11,-20,12,-19,12,-17,12,-15,11,-13,10,-11,8,-10,7,-9,6,-9,6,-9,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,10,-5,10,-5,10,-5,9,-6,9,-7,10,-9,11,-10,12,-11,14,-12,16,-13,18,-13,20,-12,21,-11,22,-10,22,-9,21,-9,20,-8,19,-9,17,-10,16,-11,15,-14,15,-16,16,-19,17,-22,19,-24,21,-26
-25,1995670547,28,-64,1,0,36,18,34,19,31,19,28,19,26,17,24,15,23,12,22,9,22,7,22,5,23,4,24,3,25,3,26,3,26,4,26,5,25,7,23,7,21,8,18,8,16,7,14,7,13,6,12,5,12,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,10,10,10,9,10,9,9,10,9,12,8,14,8,16,9,18,10,19,12,20,14,21,17,21,19,20,20,19,21,19,21,18,20,18,19,18,18,19,16,21,14,23,12,26,12,29,12,32,13,35,14
-55,1996088159,112,1,23,0,-24,-32,-23,-29,-22,-27,-20,-24,-18,-21,-17,-18,-15,-14,-13,-11,-11,-7,-9,-2,-8,2,-6,6,-5,10,-5,15,-6,19,-8,21,-10,22,-12,22,-13,21,-15,19,-16,16,-16,12,-15,8,-14,5,-12,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,1,-3,4,-6,8,-9,13,-11,17,-12,21,-12,25,-11,28,-10,30,-8,31,-7,31,-5,28,-3,25,-3,21,-3,18,-5,13,-6,8,-8,4,-10,-1,-14,-5,-16,-9,-19,-14,-22,-17,-26,-20,-28,-22,-30
-56,1996090200,112,1,23,0,-1,41,0,40,-1,38,0,35,1,30,3,26,3,21,2,15,3,11,4,8,6,3,9,-3,12,-8,14,-11,17,-13,20,-15,22,-15,24,-14,24,-12,24,-9,23,-7,21,-4,18,0,14,2,11,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,0,-3,1,-9,1,-15,-1,-19,-2,-23,-4,-26,-7,-29,-10,-30,-13,-32,-16,-33,-18,-31,-19,-28,-19,-25,-17,-20,-14,-17,-10,-15,-6,-12,0,-11,7,-10,12,-8,17,-6,20,-5,26,-3,33,-1,38,-1,41
-56,1996091905,112,1,23,0,-37,-2,-34,-1,-33,1,-31,2,-28,3,-22,2,-17,2,-14,3,-12,4,-8,5,-2,6,4,7,8,8,11,10,14,13,16,15,16,17,15,18,13,19,11,20,9,19,6,18,3,16,0,13,-2,10,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,1,-1,-3,-1,-8,1,-12,4,-16,7,-19,10,-21,13,-23,16,-24,19,-25,21,-25,21,-23,20,-20,17,-18,15,-16,12,-14,7,-12,2,-10,-3,-8,-8,-7,-14,-7,-20,-6,-24,-6,-28,-4,-32,-3,-35,-3
-56,1996098046,112,1,23,0,-42,-6,-40,-4,-38,-3,-36,-3,-32,-1,-27,0,-22,1,-18,2,-13,3,-8,3,-2,4,3,6,7,8,11,11,15,15,17,18,17,20,15,22,14,23,11,23,8,22,5,20,2,18,-1,15,-3,12,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-2,2,-1,-3,1,-8,4,-12,8,-16,12,-19,16,-22,19,-23,22,-23,25,-23,28,-22,28,-20,26,-18,23,-16,19,-15,15,-14,9,-13,3,-12,-2,-10,-7,-9,-13,-9,-19,-8,-26,-9,-31,-9,-36,-10,-40,-10
-61,1996834714,124,-64,7,0,-11,-23,-10,-22,-10,-21,-9,-19,-9,-17,-10,-15,-10,-14,-10,-13,-10,-12,-10,-11,-10,-10,-10,-8,-9,-7,-9,-7,-9,-7,-9,-6,-9,-6,-9,-5,-9,-4,-9,-3,-8,-3,-8,-3,-8,-2,-8,-2,-8,-3,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-5,-15,-18,-14,-20,-14,-21,-13,-22,-13,-23,-13,-24,-13,-25,-12,-25,-11,-26,-11,-27,-10,-28,-10,-29,-10,-28,-9,-28,-9,-28,-10,-28,-10,-28,-9,-28,-10,-27,-11,-27,-11,-26,-11,-26,-11,-26,-11,-26,-11,-25,-12,-25
-61,1996838578,124,-64,7,0,-3,27,-3,26,-3,23,-3,21,-2,19,-1,19,-1,19,-1,17,0,15,2,12,3,10,3,10,3,10,2,10,2,12,3,10,4,8,3,8,3,9,3,7,5,5,6,3,4,2,3,3,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,25,-2,25,-3,26,-4,27,-5,27,-6,27,-7,27,-9,28,-9,29,-11,29,-11,28,-11,28,-12,29,-13,29,-13,27,-12,28,-10,30,-10,30,-10,29,-9,29,-11,31,-11,31,-9,30,-6,30,-6,30,-6,26
-26,1997379078,28,-64,1,0,20,-24,21,-22,20,-20,19,-18,17,-17,15,-16,13,-15,11,-15,9,-16,8,-17,7,-18,7,-19,7,-19,8,-19,9,-19,10,-19,10,-17,11,-16,11,-14,10,-13,9,-11,8,-10,7,-9,7,-9,6,-8,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,9,-7,9,-6,8,-6,8,-6,8,-7,8,-8,8,-9,9,-11,10,-12,12,-13,14,-13,16,-13,17,-13,18,-12,19,-12,19,-11,18,-10,17,-10,16,-11,15,-12,14,-13,13,-16,13,-18,14,-20,15,-23,17,-24
-25,1997395143,28,-64,1,0,-21,-16,-22,-14,-23,-13,-25,-12,-26,-12,-27,-12,-27,-12,-27,-13,-26,-13,-24,-14,-23,-14,-21,-13,-20,-12,-18,-11,-17,-10,-16,-8,-16,-7,-16,-6,-16,-5,-16,-5,-16,-6,-16,-6,-16,-7,-15,-8,-14,-9,-4,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-2,-11,-7,-11,-9,-12,-10,-12,-12,-12,-13,-12,-15,-11,-16,-11,-17,-10,-17,-10,-17,-10,-16,-10,-15,-11,-15,-12,-14,-14,-14,-17,-15,-19,-16,-20,-17,-21,-18,-22,-20,-23,-22,-23,-23,-22,-24,-21,-24,-21,-24,-21,-23
-25,1997395349,28,-64,1,0,37,18,35,19,33,19,30,18,27,17,25,15,23,12,23,10,23,7,23,5,24,4,25,3,26,3,27,4,27,5,26,6,25,8,23,8,20,9,18,9,16,8,14,7,13,6,13,6,12,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,11,8,11,8,10,8,10,8,11,8,12,7,14,7,16,7,18,9,20,10,22,11,23,13,23,16,23,17,22,19,21,19,20,19,19,18,19,17,20,15,22,13,24,12,27,10,31,10,35,11,38,12
